FECHA PUBLICACIÓN,TIPO MEDIO,MEDIO,IMPORTE,RAZON SOCIAL MEDIO,CAMPAÑA
07/14/2016,RADIO,AM BELGRANO  La 950 ,180287.58,RADIO LIBERTAD SA /FOUR EMOTION SRL,VERANO EN LA CIUDAD 2016
07/14/2016,RADIO,ROCK AND POP,301674.78,RADIODIFUSORA BUENOS AIRES S.A.,VERANO EN LA CIUDAD 2016
07/14/2016,RADIO,FM 92.1 Vorterix,308191.07,VORTERIX SA,VERANO EN LA CIUDAD 2016
07/14/2016,RADIO,METRO,459754.02,RADIODIFUSORA METRO S.A. ,VERANO EN LA CIUDAD 2016
07/14/2016,MEDIOS GRAFICOS,EL ESTADISTA,12167.01,ESECOM S.A.,VACACIONES EN LA CIUDAD
07/14/2016,RADIO,Los 40 principales,128341.68,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,VACACIONES DE INVIERNO
07/14/2016,MEDIOS GRAFICOS,MIA,18453.78,EDITORIAL PERFIL S.A.,VACACIONES EN LA CIUDAD
07/14/2016,RADIO,MITRE,283926.5,RADIO MITRE S.A.,VERANO EN LA CIUDAD 2016
07/14/2016,RADIO,FM 100,673036.85,RADIO MITRE S.A.,VERANO EN LA CIUDAD 2016
07/14/2016,MEDIOS GRAFICOS,NOTICIAS URBANAS,73543.76,PRODUCCIONES URBANAS SRL,CONCURSO VACACIONES DE INVIERNO
07/15/2016,VIA PUBLICA,Lunetas Colectivos,152460,BUENOS AIRES MOVIL SA,PARTICIPACION CIUDADANA
07/15/2016,MEDIOS GRAFICOS,EL PARLAMENTARIO,13800,PRODUCCIONES PERIODISTICAS INDEPENDIENTES DE OSCAR DARIO BENINI LAGUARDIA GONZALEZ Y DE JO,VACACIONES EN LA CIUDAD
07/16/2016,MEDIOS GRAFICOS,CATALOGO LA RURAL,30135,EDITORIAL FERIAS Y CONGRESOS SA,VAMOS BUENOS AIRES
07/16/2016,MEDIOS GRAFICOS,NOTICIAS,59093.74,EDITORIAL PERFIL S.A.,ECOPARQUE
07/16/2016,MEDIOS GRAFICOS,PERFIL,22117.68,EDITORIAL PERFIL S.A.,OPERATIVO FISCALIZACION AGIP
07/18/2016,VIA PUBLICA,Sextuples,181500,E.M. SERVICIOS PUBLICITARIOS S.A.,Vacaciones de Invierno en la Ciudad
07/18/2016,RADIO,FM VALE FM 97.5,164378.5,RADIO PRODUCTORA 2000 S.A.,VERANO EN LA CIUDAD 2016
07/18/2016,RADIO,POP,594291.5,VOTIONIS S.A.,VERANO EN LA CIUDAD 2016
07/18/2016,RADIO,RADIO ONE,60348.75,IMAGEN RADIAL SA,VERANO EN LA CIUDAD 2016
07/19/2016,MEDIOS GRAFICOS,CLARIN,116322.04,ARTE GRAFICO EDITORIAL ARGENTINO SA,OPERATIVO FISCAL AGIP
07/20/2016,VIA PUBLICA,Sextuples,121000,VISIVA ARGENTINA S.A.,Vacaciones de Invierno en la Ciudad
07/20/2016,VIA PUBLICA,Sextuples,121000,VISIVA ARGENTINA S.A.,TC 2000- Circuito Callejero
07/20/2016,VIA PUBLICA,Sextuples,136125,ATACAMA SA,Vacaciones de Invierno en la Ciudad
07/20/2016,VIA PUBLICA,Gdes. Formatos,211750,AD-POINT S.A.,PARTICIPACION CIUDADANA
07/20/2016,MEDIOS GRAFICOS,MI BEBE,41575.63,PRODUCCIONES PUBLIEXPRRES SA,VACACIONES EN LA CIUDAD
07/22/2016,MEDIOS GRAFICOS,CLARIN,92928,ARTE GRAFICO EDITORIAL ARGENTINO SA,VACACIONES EN LA CIUDAD
07/22/2016,VIA PUBLICA,GdesFormatos/Medios/Leds,123103,EN ADVERTAINMENT GROUP SA,ECOPARQUE
07/22/2016,MEDIOS GRAFICOS,EL ECONOMISTA,19042.92,ESECOM S.A.,VACACIONES EN LA CIUDAD
07/22/2016,MEDIOS GRAFICOS,ARGENTINISCHES TAGEBLATT,30058,ALEMANN S.R.L.,VACACIONES EN LA CIUDAD
07/22/2016,RADIO,MITRE,145200,RADIO MITRE S.A.,GRIPE
07/22/2016,MEDIOS GRAFICOS,DIARIO DE LA SALUD,83963.42,PRODUCCIONES PUBLIEXPRRES SA,VACACIONES EN LA CIUDAD
07/22/2016,MEDIOS GRAFICOS,SABER VIVIR,79213.03,PRODUCCIONES PUBLIEXPRRES SA,VACACIONES EN LA CIUDAD
07/24/2016,MEDIOS GRAFICOS,CLARIN,92096.96,ARTE GRAFICO EDITORIAL ARGENTINO SA,INCORPORACION INSPECTORES
07/24/2016,TV,CANAL 13,104786,ARTE RADIOTELEVISIVO ARGENTINO S.A.,OBRAS EN LA CIUDAD
07/24/2016,MEDIOS GRAFICOS,LA NACION,38830.26,LA NACION S.A. ,CONVOCATORIA INCORPORACION INSPECTORES
07/25/2016,WEB,JUSTMOB,18150,REDMAS ARGENTINA S.A,PROYECTO ECO PARQUE
07/25/2016,TV,CANAL 13,242000,ARTE RADIOTELEVISIVO ARGENTINO S.A.,GRIPE
07/26/2016,TV,CANAL 9,217800,TELEARTE SOCIEDAD ANÓNIMA EMPRESA DE RADIO Y TELEVISIÓN,OBRAS EN LA CIUDAD
07/27/2016,MEDIOS GRAFICOS,EL CRONISTA,72500,EL CRONISTA COMERCIAL SA,ECOPARQUE
07/28/2016,VIA PUBLICA,Sextuples,115699.995,PINTA BAIRES SRL,TC 2000- Circuito Callejero
07/28/2016,WEB,www.infobae.com,639049,THX MEDIOS S.A.,VACACIONES EN LA CIUDAD
07/28/2016,MEDIOS GRAFICOS,NOTICIAS URBANAS,36771.88,PRODUCCIONES URBANAS SRL,ADULTOS MAYORES
07/29/2016,WEB,www.ambito.com,25000,EDITORIAL AMFIN S.A.,VACACIONES EN LA CIUDAD
07/29/2016,WEB,www.iprofesional.com,61165.5,EMPRENDIMIENTOS CORPORATIVOS S.A.,VACACIONES EN LA CIUDAD
07/29/2016,WEB,www.minutouno.com,84700,DESARROLLOS ELECTRONICOS INFORMATICOS SA,VACACIONES EN LA CIUDAD
07/29/2016,TV,TELEFE,135520,TELEVISION FEDERAL S.A.,AGENDA CULTURAL
07/29/2016,WEB,www.perfil.com,201828,EDITORIAL PERFIL S.A.,VACACIONES EN LA CIUDAD
07/29/2016,MEDIOS GRAFICOS,BUENAS IDEAS,69460.3,PRODUCCIONES PUBLIEXPRRES SA,ECOPARQUE
07/29/2016,MEDIOS GRAFICOS,CLASE EJECUTIVA,50000,EL CRONISTA COMERCIAL SA,ECOPARQUE
07/31/2016,WEB,www.clarin.com,483516,ARTE GRAFICO EDITORIAL ARGENTINO SA,VACACIONES EN LA CIUDAD
07/31/2016,VIA PUBLICA,LED varios,25000,ESTATIC S.A.,Vacaciones en la ciudad
07/31/2016,MEDIOS VECINALES/RADIO,La Mar en Coche,11511.45,SKLIAR DIEGO,Inscripción 2016 Registro Medios Vecinales
07/31/2016,MEDIOS VECINALES/RADIO,Mañana Tarde y Noche,11511.45,CAVALLO ARTURO MARIO,Inscripción 2016 Registro Medios Vecinales
07/31/2016,WEB,AMERICA TV,120999.43,AMERICA TV SA,VACACIONES DE INVIERNO
07/31/2016,WEB,PETER CAPUSOTTO Y SUS VIDEOS,25000,ULTRABIT S.A.,VACACIONES EN LA CIUDAD
07/31/2016,WEB,www.facebook.com,206243.16,FACEBOOK,EUROCOPA
07/31/2016,WEB,www.facebook.com,87090.68,FACEBOOK,BICENTENARIO
07/31/2016,WEB,www.facebook.com,24420.73,FACEBOOK,BICENTENARIO
07/31/2016,WEB,www.facebook.com,94979.73,FACEBOOK,SUBTE
07/31/2016,WEB,www.facebook.com,399944.91,FACEBOOK,ZOO
07/31/2016,WEB,www.facebook.com,39561.63,FACEBOOK,VACACIONES DE INVIERNO 
07/31/2016,WEB,www.facebook.com,399659.84,FACEBOOK,VACACIONES DE INVIERNO
07/31/2016,WEB,www.facebook.com,126920.51,FACEBOOK,VACACIONES DE INVIERNO
07/31/2016,WEB,www.facebook.com,21910.15,FACEBOOK,VACACIONES DE INVIERNO
07/31/2016,WEB,www.facebook.com,92976.03,FACEBOOK,VACACIONES DE INVIERNO
07/31/2016,WEB,www.girabsas.com.ar,32500,ZUMBA S.A,VACACIONES EN LA CIUDAD
07/31/2016,WEB,www.facebook.com,24778.14,GOOGLE,AGENDA CULTURAL
07/31/2016,WEB,www.google.com,14878.8,GOOGLE,AM 1110
07/31/2016,WEB,www.twitter.com,169676.92,IMS ARGENTINA SRL,GRIPE
07/31/2016,WEB,LICENCIA DE DATAXPAND,48256,TONSAI S.A.,GRIPE
07/31/2016,WEB,TONSAI PROGRAMATICA,316576.89,TONSAI S.A.,EUROCOPA - ECOPARQUE - ANSES - VACACIONES DE INVIERNO
07/31/2016,WEB,www.lanacion.com,302500,LA NACION S.A. ,VACACIONES EN LA CIUDAD
08/01/2016,RADIO,DEL PLATA,7000,RADIODIFUSORA DEL PLATA SA,ADULTOS MAYORES
08/01/2016,RADIO,DEL PLATA,8000,RADIODIFUSORA DEL PLATA SA,ADULTOS MAYORES
08/01/2016,RADIO,DEL PLATA,9600,RADIODIFUSORA DEL PLATA SA,ADULTOS MAYORES
08/01/2016,RADIO,CONTINENTAL,14520,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,ADULTOS MAYORES
08/01/2016,RADIO,CONTINENTAL,16500,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,ADULTOS MAYORES
08/01/2016,RADIO,CONTINENTAL,35000,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,ADULTOS MAYORES
08/01/2016,RADIO,CONTINENTAL,48875,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,ADULTOS MAYORES
08/01/2016,RADIO,DEL PLATA,11400,RADIODIFUSORA DEL PLATA SA,ADULTOS MAYORES
08/01/2016,RADIO,DEL PLATA,12240,RADIODIFUSORA DEL PLATA SA,ADULTOS MAYORES
08/01/2016,RADIO,DEL PLATA,26160,RADIODIFUSORA DEL PLATA SA,ADULTOS MAYORES
08/01/2016,RADIO,DEL PLATA,30000,RADIODIFUSORA DEL PLATA SA,ADULTOS MAYORES
08/01/2016,RADIO,DEL PLATA,31250,RADIODIFUSORA DEL PLATA SA,ADULTOS MAYORES
08/01/2016,RADIO,SPLENDID AM 990,8000,Radio Difusora Buenos Aires S.A.,ADULTOS MAYORES
08/01/2016,RADIO,SPLENDID AM 990,6000,Radio Difusora Buenos Aires S.A.,ADULTOS MAYORES
08/01/2016,RADIO,SPLENDID AM 990,6000,Radio Difusora Buenos Aires S.A.,ADULTOS MAYORES
08/01/2016,MEDIOS GRAFICOS,REV.ELLE,30904.09,ARTE GRAFICO EDITORIAL ARGENTINO SA,ECOPARQUE
08/01/2016,TV,CANAL 26,18000,EVENTOS PRODUCCIONES SA,ADULTOS MAYORES
08/01/2016,TV,CANAL 26,10000,EVENTOS PRODUCCIONES SA,ADULTOS MAYORES
08/01/2016,TV,CANAL 26,15000,EVENTOS PRODUCCIONES SA,ADULTOS MAYORES
08/01/2016,RADIO,FM BLUE 100.7,7800,RADIO LIBERTAD SA ,ADULTOS MAYORES
08/01/2016,RADIO,FM BLUE 100.7,7800,RADIO LIBERTAD SA ,ADULTOS MAYORES
08/01/2016,RADIO,FM BLUE 100.7,54000,RADIO LIBERTAD SA ,ADULTOS MAYORES
08/01/2016,TV,CANAL 26,9519.6,EVENTOS PRODUCCIONES SA,ADULTOS MAYORES
08/01/2016,TV,CANAL 26,15000,EVENTOS PRODUCCIONES SA,ADULTOS MAYORES
08/01/2016,TV,CANAL 26,7560,EVENTOS PRODUCCIONES SA,TANGO
08/01/2016,RADIO,AM 1010 - ONDA LATINA,4320,ANIBAL WILFREDO GUERRERO,ADULTOS MAYORES
08/01/2016,RADIO,AM 810 Radio Federal,6000,Federal Producciones - FM 99.9 Cien Federal,ADULTOS MAYORES
08/01/2016,RADIO,AM 970 Radio Genesis,6000,PANTULIANO ANALIA,ADULTOS MAYORES
08/01/2016,VIA PUBLICA,Impresión / Producción,13068,E.M. SERVICIOS PUBLICITARIOS S.A.,ADULTOS MAYORES
